;;;;;;;;;;x
BRZ_2410;Maranhão;x
BRZ_2427;Rio Grande do Norte;x
BRZ_2428;Pernambuco;x
BRZ_2439;Bahia;x
BRZ_2416;Mato Grosso;x
BRZ_2246;Minas Gerais;x
BRZ_2447;Rio de Janeiro;x
BRZ_2306;São Paulo;x
BRZ_2462;Paraná;x
BRZ_2467;Rio Grande do Sul;x
PEU_2291;Cajamarca;x
PEU_2300;Lima;x
PEU_2297;Ica;x
PEU_2303;Arequipa;x
PRG_2338;Alto Paraguay;x
PRG_2343;Bajo Paraguay;x
BOL_2321;La Paz;La Paz;x
BOL_2317;Santa Cruz;x
BOL_2305;Potosí;x
CHL_2332;Araucania;x
CHL_2322;Santiago;x
CHL_2327;Los Ríos;x
ARG_2368;Jujuy;x
ARG_2387;Tucumán;x
ARG_2393;Río Negro;x
ARG_2377;Chaco;x
ARG_2384;La Pampa;x
ARG_2357;Corrientes;x
ARG_2363;Santa Fe;x
ARG_2355;Buenos Aires;x
ARG_2391;Patagonia Septentrional;x
ARG_2398;Patagonia Meridional;x
ENG_43;Nunavut;x
ENG_68;New Brunswick;x
SWE_329;Götaland;x
SWE_318;Norrland;x
SWE_322;Svealand;x
SIC_763;Sicily;x
GRE_826;Peloponnese;x
TUR_853;Albania;x
TUR_788;Bosnia;x
MOL_673;Moldavia;x
WAL_665;Wallachia;x
SPA_474;Galicia;x
SPA_477;León-Castilla;x
SPA_492;Vasconia-Aragón;x
SPA_498;Catalonia;x
AUS_613;Kärnten-Steiermark;x
AUS_612;Tirol;x
AUS_702;West Galicia;x
AUS_662;East Galicia;x
AUS_633;Slovakia;x
AUS_777;Slavonia;x
AUS_780;Dalmatia;x
AUS_771;Croatia;x
AUS_726;Lombardia;x
AUS_736;Istria;x
AUS_729;Venetia;x
AUS_625;Bohemia;x
AUS_626;Moravia;x
AUS_654;Western Transylvania;x
AUS_657;Eastern Transylvania;x
AUS_647;Alföld;x
AUS_623;Transdanubia;x
AUS_619;Österreich;x
AUS_734;South Tirol;x
AUS_641;Central Hungary;x
ENG_260;Münster;x
ENG_263;Leinster-Connacht;x
ENG_254;Ulster;x
ENG_273;Wales;x
ENG_277;North West England;x
ENG_280;North East England;x
ENG_284;Midlands;x
ENG_291;Eastern Counties;x
ENG_300;South East England;x
ENG_296;South West England;x
SPA_513;Granada;x
SPA_512;Andalusia;x
SPA_484;Extremadura;x
SPA_503;Valencia;x
SPA_487;Castilla la Nueva;x
GRE_837;Attica;x
TUR_832;Thessalía;x
TUR_803;Southern Serbia;x
SER_794;Northern Serbia;x
REMOVE_TUR_806;West Macedonia;x
TUR_805;East Macedonia;x
TUR_860;Thrace;x
EGY_843;Aegean Islands;x
TUR_855;Cyprus;x
TUR_809;Rumelia;x
TUR_810;Bulgaria;x
TUR_674;Dobrudja;x
MON_2582;Montenegro;x
FRA_458;Aquitaine;x
FRA_442;Poitou;x
FRA_455;Le Midi;x
FRA_461;Languedoc;x
FRA_467;Provence;x
FRA_445;Limousin;x
FRA_448;Auvergne;x
FRA_451;Rhone;x
FRA_420;Bretagne;x
FRA_435;Loire;x
FRA_438;Region Centre;x
FRA_428;Bourgogne;x
FRA_418;Normandie;x
FRA_425;Ile-de-France;x
FRA_404;Champagne;x
FRA_412;Alsace-Lorraine;x
FRA_399;Picardie;x
POR_518;Douro;x
POR_521;Estremadura;x
POR_525;Alentejo;x
POR_2134;Macaronesia;x
ENG_266;Highlands;x
ENG_271;Lowlands;x
BEL_394;Wallonie;x
BEL_387;Vlaanderen;x
NET_375;Holland;x
NET_381;Gelderland;x
NET_385;Friesland;x
SAR_466;Savoie;x
SAR_720;Piemonte;x
SAR_765;Sardegna;x
AUS_768;Slovenia;x
MOD_739;Emilia;x
PAP_741;Romagna;x
TUS_744;Toscana;x
PAP_752;Lazio;x
SIC_754;Campania;x
SIC_753;Puglia;x
SWI_605;West Switzerland;x
SWI_603;East Switzerland;x
BAD_586;Baden;Baden;x
WUR_589;Württemberg;x
HES_2560;Hesse-Nassau;x
BAV_599;Bayern;x
BAV_595;Franken;x
SAX_558;Sachsen;x
HEK_568;Hessen;x
HAN_534;Hannover;x
PRU_572;Rheinland;x
PRU_575;Nordrhein;x
PRU_581;Westfalen;x
HAM_528;Osthannover;x
REMOVE_MEC_544;Mecklemburg-Holstein;x
MEC_544;Schleswig-Holstein;x
PRU_553;Magdeburg;x
PRU_549;Brandenburg;x
PRU_546;Pommern;x
PRU_682;Schlesien;x
PRU_701;Posen;x
PRU_690;Westpreußen;x
PRU_695;Ostpreußen;x
DEN_367;Jylland;x
DEN_372;Sjaelland;x
SWE_313;Ostlandet;x
SWE_309;Vestlandet;x
SWE_308;Nordnorge;x
RUS_366;Lappi;x
RUS_340;Southern Finland;x
RUS_349;Estonia;x
RUS_354;Latvia;x
RUS_360;Lietuva;x
RUS_710;Wielkopolskie;x
RUS_706;Mazowieckie;x
RUS_707;Brêst;x
RUS_718;Minsk;x
RUS_676;Bessarabia;x
RUS_965;Cherson;x
RUS_958;Kiev;x
RUS_964;Crimea;x
RUS_980;Luhansk;x
RUS_339;Karelia;x
RUS_994;Ingria;x
RUS_1003;Novgorod;x
RUS_947;Orsha;x
RUS_943;Smolensk;x
RUS_955;Rovne;x
RUS_998;Tver;x
RUS_981;Arkhangelsk;x
RUS_990;Galich;x
RUS_1008;Moscow;x
RUS_1009;Bryansk;x
RUS_977;Kursk;x
RUS_2589;Nenetsia;x
RUS_1026;Perm;x
RUS_1020;Kazan;x
RUS_1060;Samara;x
RUS_1037;Tartaria;x
RUS_1041;Astrakhan;x
RUS_979;Rostov;x
RUS_1048;Ekaterinodar;x
RUS_1052;North Caucasia;x
RUS_336;Northern Finland;x
FRA_411;Franche-Comté;x
ENG_2468;New South Wales;x
GER_2530;Northern New Guinea;x
AST_2528;Southern New Guinea;x
ENG_2476;Victoria;x
ENG_2483;Queensland;x
ENG_2491;South Australia;x
ENG_2497;Western Australia;x
ENG_2505;Northern Territory;x
ENG_2509;North Island;x
ENG_2513;South Island;x
HAW_658;Hawaiian Islands;x
AST_2527;Kiribati;x
AST_801;Polynesia;x
AST_2454;Fiji;x
AST_2535;Vanuatu;x
AST_2244;Christmas & Cocos Islands;x
NET_1413;Java;x
ENG_1321;Ceylon;x
CHI_2608;Mongolia;x
OMA_1166;Oman;x
ABU_1162;Abu Dhabi;x
NEJ_1163;Arabian Coast;x
YEM_1173;Yemen;x
HDJ_1151;Hedjaz;x
SIA_1366;Cambodia;x
ENG_1252;North Bengal;x
ENG_1251;South Bengal;x
ENG_1258;Assam;x
RUS_1090;Georgia;x
RUS_1098;Armenia;x
EGY_921;Palestine;x
RUS_1104;Baku;x
RUS_1102;Azerbaijan;x
SPA_1463;Mindanao;x
SPA_1455;Luzón;x
SPA_1459;Visayas;x
TUN_1726;Tunisia;x
FRA_1879;Guinea;x
ENG_1887;Liberia;x
FRA_1907;Ghana;x
FRA_1914;Togo;x
FRA_1919;Dahomey;x
FRA_1972;Gabon;x
ENG_2074;Botswana;x
ENG_2014;Zambia;x
MOR_1683;Taza;x
TUR_819;West Macedonia;x
TUR_806;North Macedonia;x
ENG_2068;Zambezi;x
EGY_1842;Darfur;x
EGY_1838;Kordofan;x
EGY_915;Lebanon;x
CHI_2562;Formosa;x
BEL_1977;Bas-Congo;x
BEL_1987;Katanga;x
BEL_1990;Eastern Congo;x
BEL_1984;Kasai;x
POR_1999;North Angola;x
ENG_1956;South Cameroon;x
ENG_1960;North Cameroon;x
ENG_1868;Somaliland;x
ENG_2026;Rift Valley;x
ENG_2024;Kenya;x
ENG_2019;Uganda;x
TRN_2108;Transvaal;x
POR_2060;Mocambique;x
FRA_1884;Sierra Leone;x
FRA_1813;Niger;x
FRA_1892;Ivory Coast;x
FRA_1893;Windward Coast;x
FRA_1788;Gambia;x
FRA_1783;Senegal;x
FRA_1775;Mauritania;x
MOR_1696;West Morocco;x
POR_2003;South Angola;x
POR_2006;East Angola;x
ALD_1718;Sahara;x
ALD_1714;West Sahara;x
TRI_1739;Libyan Desert;x
EGY_1754;Libya;x
FRA_1780;Inner Mauritania;x
ORA_2103;Vrystaat;x
ENG_2092;Northern Cape;x
ENG_2083;Namaqualand;x
ENG_2096;Eastern Cape;x
ENG_2087;Cape Colony;x
BEL_1992;Equateur;x
FRA_1978;Congo;x
ETH_1861;Oromia;x
ETH_1865;Ogaden;x
BRZ_2446;Minas Gerais;Minas Gerais;Minas Gerais;;Minas Gerais;;;;;;;;;x;
CLM_2259;Cauca;Cauca;Cauca;;Cauca;;;;;;;;;x;
ANN_1371;Tonkin;Tonkin;Tonkin;;Tonkin;;;;;;;;;x;
ANN_1374;Annam;Annam;Annam;;Annam;;;;;;;;;x;
ANN_1383;Cochin China;Cochin China;Cochinchina;;Cochin China;;;;;;;;;x;
LUA_1356;Laos;Laos;Laos;;Laos;;;;;;;;;x;
SIA_1392;Bangkok;Bangkok;Bangkok;;Bangkok;;;;;;;;;x;
SIA_1355;Chiang Mai;Chiang Mai;Chiang Mai;;Chiang Mai;;;;;;;;;x;
SIA_1358;Nakhon Ratchasima;Nakhon Ratchasima;Nakhon Ratchasima;;Nakhon Ratchasima;;;;;;;;;x;
ENG_1384;Malaya;Malaya;Malaya;;Malaya;;;;;;;;;x;
ENG_1343;Tenasserim;Tenasserim;Tenasserim;;Tenasserim;;;;;;;;;x;
BUR_1339;Kachin;Kachin;Kachin;;Kachin;;;;;;;;;x;
BUR_1334;Shan States;Shan States;Shan-Staaten;;Shan States;;;;;;;;;x;
BUR_1330;Pegu;Pegu;Pegu;;Pegu;;;;;;;;;x;
NEP_1327;Himalayas;Himalayas;Himalaya;;Himalayas;;;;;;;;;x;
TIB_1591;Tibet;Tibet;Tibet;;Tibet;;;;;;;;;x;
ENG_1247;Bihar;Bihar;Bihar;;Bihar;;;;;;;;;x;
ENG_1261;Orissa;Orissa;Orissa;;Orissa;;;;;;;;;x;
ENG_1236;United Provinces;United Provinces;Vereinte Provinzen;;United Provinces;;;;;;;;;x;
PAN_1227;Punjab;Punjab;Punjab;;Punjab;;;;;;;;;x;
PAN_1224;Kashmir;Kashmir;Kaschmir;;Kashmir;;;;;;;;;x;
KAL_1221;Baluchistan;Baluchistan;Belutschistan;;Baluchistan;;;;;;;;;x;
SIN_1288;Sind;Sind;Sind;;Sind;;;;;;;;;x;
ENG_1291;Gujarat;Gujarat;Gujarat;;Gujarat;;;;;;;;;x;
ENG_1264;Rajputana;Rajputana;Rajputana;;Rajputana;;;;;;;;;x;
ENG_1275;Central India;Central India;Zentral-Indien;;Central India;;;;;;;;;x;
NAG_1277;Nagpur;Nagpur;Nagpur;;Nagpur;;;;;;;;;x;
ENG_1305;Circars;Circars;Circars;;Circars;;;;;;;;;x;
HYD_1283;Hyderabad;Hyderabad;Hyderabad;;Hyderabad;;;;;;;;;x;
ENG_1297;Bombay;Bombay;Bombay;;Bombay;;;;;;;;;x;
ENG_1304;Madras;Madras;Madras;;Madras;;;;;;;;;x;
MYS_1314;Mysore;Mysore;Mysore;;Mysore;;;;;;;;;x;
ENG_1317;Travancore;Travancore;Travancore;;Travancore;;;;;;;;;x;
ATJ_1405;Aceh;Aceh;Aceh;;Aceh;;;;;;;;;x;
NET_1398;Sumatra;Sumatra;Sumatra;;Sumatra;;;;;;;;;x;
NET_1423;Borneo;Borneo;Borneo;;Borneo;;;;;;;;;x;
NET_1449;Moluccas;Moluccas;Molukken;;Moluccas;;;;;;;;;x;
NET_1451;Western New Guinea;Western New Guinea;West-Neuguinea;;Western New Guinea;;;;;;;;;x;
BAL_1438;Sunda Islands;Sunda Islands;Sundainseln;;Sunda Islands;;;;;;;;;x;
BRU_1394;North Borneo;North Borneo;Nord-Borneo;;North Borneo;;;;;;;;;x;
PER_1141;Laristan-Sistan;Laristan-Sistan;Laristan-Sistan;;Laristan-Sistan;;;;;;;;;x;
PER_1148;Khorasan;Khorasan;Khorasan;;Khorasan;;;;;;;;;x;
PER_1138;Khuzestan;Khuzestan;Chuzestan;;Khuzestan;;;;;;;;;x;
PER_1135;Fars-Kerman;Fars-Kerman;Fars-Kerman;;Fars-Kerman;;;;;;;;;x;
PER_1127;Isfahan;Isfahan;Isfahan;;Isfahan;;;;;;;;;x;
PER_1116;Gilan-Mazandaran;Gilan-Mazandaran;Gilan-Mazandaran;;Gilan-Mazandaran;;;;;;;;;x;
PER_1121;Irakajemi;Irakajemi;Irakajemi;;Irakajemi;;;;;;;;;x;
PER_1112;Tabriz;Tabriz;Täbris;;Tabriz;;;;;;;;;x;
PER_1122;Luristan;Luristan;Luristan;;Luristan;;;;;;;;;x;
AFG_1214;Western Afghanistan;Western Afghanistan;West-Afghanistan;;Western Afghanistan;;;;;;;;;x;
AFG_1217;Eastern Afghanistan;Eastern Afghanistan;Ost-Afghanistan;;Eastern Afghanistan;;;;;;;;;x;
RUS_1196;Turkmenia;Turkmenia;Turkmenistan;;Turkmenia;;;;;;;;;x;
KHI_1191;Uzbekia;Uzbekia;Uzbekia;;Uzbekia;;;;;;;;;x;
BUK_1207;Tajikistan;Tajikistan;Tadschikistan;;Tajikistan;;;;;;;;;x;
KOK_1190;Kirghizia;Kirghizia;Kirghizia;;Kirghizia;;;;;;;;;x;
RUS_1182;Uralsk;Uralsk;Oral;;Uralsk;;;;;;;;;x;
RUS_1184;Akmolinsk;Akmolinsk;Akmolinsk;;Akmolinsk;;;;;;;;;x;
RUS_1185;Semireche;Semireche;Siebenstromland;;Semireche;;;;;;;;;x;
CHI_1532;Inner Mongolia;Inner Mongolia;Innere Mongolei;;Inner Mongolia;;;;;;;;;x;
CHI_1578;Sichuan;Sichuan;Sichuan;;Sichuan;;;;;;;;;x;
CHI_1581;Chongqing;Chongqing;Chongqing;;Chongqing;;;;;;;;;x;
CHI_1494;Shaozhou;Shaozhou;Shaozhou;;Shaozhou;;;;;;;;;x;
CHI_1550;Jiangxi;Jiangxi;Jiangxi;;Jiangxi;;;;;;;;;x;
CHI_1487;Fujian;Fujian;Fujian;;Fujian;;;;;;;;;x;
CHI_1611;Zhejiang;Zhejiang;Zhejiang;;Zhejiang;;;;;;;;;x;
CHI_1473;Southern Anhui;Southern Anhui;Süd-Anhui;;Southern Anhui;;;;;;;;;x;
CHI_1516;Eastern Hubei;Eastern Hubei;Ost-Hubei;;Eastern Hubei;;;;;;;;;x;
CHI_1523;Western Hubei;Western Hubei;West-Hubei;;Western Hubei;;;;;;;;;x;
CHI_1513;Henan;Henan;Henan;;Henan;;;;;;;;;x;
CHI_1472;Northern Anhui;Northern Anhui;Nord-Anhui;;Northern Anhui;;;;;;;;;x;
CHI_1476;Jiangsu;Jiangsu;Jiangsu;;Jiangsu;;;;;;;;;x;
CHI_1539;Suzhou;Suzhou;Suzhou;;Suzhou;;;;;;;;;x;
CHI_1563;Shandong;Shandong;Shandong;;Shandong;;;;;;;;;x;
CHI_1614;Southern Zhili;Southern Zhili;Süd-Zhili;;Southern Zhili;;;;;;;;;x;
CHI_1618;Northern Zhili;Northern Zhili;Nord-Zhili;;Northern Zhili;;;;;;;;;x;
CHI_1553;Manchuria;Manchuria;Mandschurei;;Manchuria;;;;;;;;;x;
CHI_1082;Outer Manchuria;Outer Manchuria;Äußere Mandschurei;;Outer Manchuria;;;;;;;;;x;
CHI_1086;Sakhalin;Sakhalin;Sachalin;;Sakhalin;;;;;;;;;x;
KOR_1624;Seoul;Seoul;Seoul;;Seoul;;;;;;;;;x;
KOR_1635;Busan;Busan;Busan;;Busan;;;;;;;;;x;
KOR_1627;Sariwon;Sariwon;Sariwon;;Sariwon;;;;;;;;;x;
KOR_1619;Pyongyang;Pyongyang;Pjöngjang;;Pyongyang;;;;;;;;;x;
JAP_1660;Kyushu;Kyushu;Kyushu;;Kyushu;;;;;;;;;x;
JAP_1640;Chugoku-Shikoku;Chugoku-Shikoku;Chugoku-Shikoku;;Chugoku-Shikoku;;;;;;;;;x;
JAP_1655;Kansai;Kansai;Kansai;;Kansai;;;;;;;;;x;
JAP_1675;Chubu;Chubu;Chubu;;Chubu;;;;;;;;;x;
JAP_1649;Kanto;Kanto;Kanto;;Kanto;;;;;;;;;x;
JAP_1654;Bonin Islands;Bonin Islands;Bonininseln;;Bonin Islands;;;;;;;;;x;
JAP_1672;Tohoku;Tohoku;Tohoku;;Tohoku;;;;;;;;;x;
JAP_1088;Hokkaido;Hokkaido;Hokkaido;;Hokkaido;;;;;;;;;x;
RUS_2685;Ural;Ural;Ural;;Ural;;;;;;;;;x;
RUS_1065;Ob;Ob;Ob;;Ob;;;;;;;;;x;
RUS_1064;Tobolsk;Tobolsk;Tobolsk;;Tobolsk;;;;;;;;;x;
RUS_1469;Tomsk;Tomsk;Tomsk;;Tomsk;;;;;;;;;x;
RUS_2615;Lower Yeniseysk;Lower Yeniseysk;Unter-Jenisseisk;;Lower Yeniseysk;;;;;;;;;x;
RUS_1070;Upper Yeniseysk;Upper Yeniseysk;Ober-Jenisseisk;;Upper Yeniseysk;;;;;;;;;x;
RUS_1075;Irkutsk;Irkutsk;Irkutsk;;Irkutsk;;;;;;;;;x;
RUS_1079;Trans-Baikal;Trans-Baikal;Transbaikal;;Trans-Baikal;;;;;;;;;x;
RUS_2694;Middle Siberia;Middle Siberia;Mittel-Sibirien;;Middle Siberia;;;;;;;;;x;
RUS_1069;West Yakutsk;West Yakutsk;West Yakutsk;;West Yakutsk;;;;;;;;;x;
RUS_2653;North Siberia;North Siberia;Nord-Sibirien;;North Siberia;;;;;;;;;x;
RUS_1071;Yakutsk;Yakutsk;Yakutsk;;Yakutsk;;;;;;;;;x;
RUS_1072;Okhotsk;Okhotsk;Okhotsk;;Okhotsk;;;;;;;;;x;
RUS_2668;North Yakutsk;North Yakutsk;Nord-Yakutsk;;North Yakutsk;;;;;;;;;x;
RUS_2618;Upper Okhotsk;Upper Okhotsk;Ober-Okhotsk;;Upper Okhotsk;;;;;;;;;x;
RUS_2621;Inner Chukotka;Yakutsk;Yakutsk;;Yakutsk;;;;;;;;;x;
RUS_1074;Kamchatka;Kamchatka;Kamtschatka;;Kamchatka;;;;;;;;;x;
RUS_2590;Coastal Chukotka;Coastal Chukotka;Küste von Tschuktschen;;Coastal Chukotka;;;;;;;;;x;
TUR_885;Kars;Kars;Kars;;Kars;;;;;;;;;x;
TUR_884;Trabzon;Trabzon;Trabzon;;Trabzon;;;;;;;;;x;
TUR_889;Diyarbakir-Van;Diyarbakir-Van;Diyarbakir-Van;;Diyarbakir-Van;;;;;;;;;x;
TUR_876;Ankara and Adana;Ankara and Adana;Ankara und Adana;;Ankara and Adana;;;;;;;;;x;
TUR_873;Konya;Konya;Konya;;Konya;;;;;;;;;x;
TUR_881;Kastamonu;Kastamonu;Kastamonu;;Kastamonu;;;;;;;;;x;
TUR_869;Aydin;Aydin;Aydin;;Aydin;;;;;;;;;x;
TUR_863;Hudavendigar;Hudavendigar;Hüdavendigar;;Hudavendigar;;;;;;;;;x;
TUR_923;Mosul;Mosul;Mosul;;Mosul;;;;;;;;;x;
TUR_931;Baghdad;Baghdad;Baghdad;;Baghdad;;;;;;;;;x;
TUR_935;Basra;Basra;Basra;;Basra;;;;;;;;;x;
EGY_897;Aleppo;Aleppo;Aleppo;;Aleppo;;;;;;;;;x;
EGY_910;Transjordan;Transjordan;Transjordanien;;Transjordan;;;;;;;;;x;
EGY_903;Syria;Syria;Syrien;;Syria;;;;;;;;;x;
NEJ_1156;Hail;Hail;Ha'il;;Hail;;;;;;;;;x;
NEJ_1157;Nejd;Nejd;Nadschd;;Nejd;;;;;;;;;x;
REMOVE_EGY_1746;Sinai;x
EGY_1755;Sinai;x
EGY_1750;Lower Egypt;Basse Égypte;Unter-Ägypten;;Lower Egypt;;;;;;;;;x;
EGY_1762;Middle Egypt;Égypte Moyenne;Mittel-Ägypten;;Middle Egypt;;;;;;;;;x;
EGY_1771;Upper Egypt;x
EGY_1753;Matruh;Matruh;Matruh;;Matruh;;;;;;;;;x;
EGY_1758;Egyptian Desert;x
EGY_1834;Dongola;Dongolah;Dunqula;;Dongola;;;;;;;;;x;
EGY_1827;Sudan;Soudan;Sudan;;Sudan;;;;;;;;;x;
ENG_1843;Equatoria;x
ENG_1848;Eritrea;x
ETH_1854;Gonder-Tigray;x
ETH_1864;Amhara;x
REMOVE_ETH_1867;Oromia;x
ALD_1708;Constantine;x
FRA_1700;Algiers;x
ALD_1704;Tlemcen;x
MOR_1688;al Rif;x
MOR_1686;Fez;Fez;Fès;;Fez;;;;;;;;;x;
MOR_1693;Morocco;Maroc;Marokko;;Morocco;;;;;;;;;x;
FRA_1803;Timbuktu;Timbuktu;Timbuktu;;Timbuktu;;;;;;;;;x;
FRA_1798;Eastern Mali;Mali orientale;Ost-Mali;;Eastern Mali;;;;;;;;;x;
FRA_1801;Western Mali;Mali ouest;West-Mali;;Western Mali;;;;;;;;;x;
FRA_1901;Volta;Volta;Volta;;Volta;;;;;;;;;x;
FRA_1808;Outer Hausaland;Outer Hausaland;Äußeres Hausaland;;Outer Hausaland;;;;;;;;;x;
FRA_1923;Yoruba States;Yoruba States;Yoruba-Staaten;;Yoruba States;;;;;;;;;x;
FRA_1927;Hausaland;Hausaland;Hausaland;;Hausaland;;;;;;;;;x;
FRA_1939;East Hausaland;East Hausaland;Ost-Hausaland;;East Hausaland;;;;;;;;;x;
FRA_1930;Benin;Benin;Benin;;Benin;;;;;;;;;x;
FRA_1931;Niger Delta;Niger Delta;Niger-Delta;;Niger Delta;;;;;;;;;x;
FRA_1937;Nigeria;Nigeria;Nigeria;;Nigeria;;;;;;;;;x;
FRA_1816;Bornu;Bornou;Bornu;;Bornu;;;;;;;;;x;
ENG_1825;Chad;x
ENG_1818;Waddai;x
FRA_1965;Ubangi-Shari;x
REMOVE_ENG_2029;Zanzibar;x
ENG_2036;Zanzibar;x
ENG_2034;Tanganyika;x
ENG_2039;Lindi;x
ENG_2016;Kazembe;x
POR_2053;Zambezia;x
POR_2049;Lourenço Marques;x
ZUL_2113;Natal-Zululand;x
ENG_2078;Hereroland;x
ENG_2132;South Atlantic Islands;x
ENG_2125;Indian Ocean Territory;x
MAD_2117;South Madagascar;x
MAD_2121;North Madagascar;x
SPA_2517;Micronesia;x
